"ID","AcceptedTaxonID","Genus","SubGenusName","Species","AuthorString","InfraSpecies","InfraSpecificMarker","InfraSpecificAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUI"
5000,3021,"Ptyelus","","trimaculatus","","tristis",,"Alfken, 1904","original combination, valid: No","Unambiguous Synonym",
1142,754,"Tomaspis","","monteironis","Distant, 1878","",,"","original combination, valid: No","Unambiguous Synonym",
5102,754,"Tomaspis","","conspicua","Distant, 1878","",,"","original combination, valid: No","Unambiguous Synonym",
1520,933,"Cercopis","","sanguinolenta","(Scopoli, 1763)","",,"","new combination, valid: No","Unambiguous Synonym",
1521,933,"Cicada","","sanguinolenta","Scopoli, 1763","",,"","original combination, valid: No","Unambiguous Synonym",
1522,933,"Cercopis","","mactata","Germar, 1821","",,"","original combination, valid: No","Unambiguous Synonym",
2070,3049,"Eoscartopsis","","assimilis","(Uhler, 1896)","",,"","new combination, valid: No","Unambiguous Synonym",
5104,933,"Tettigonia","","sanguinolenta","(Scopoli, 1763)","",,"","new combination, valid: No","Unambiguous Synonym",
1523,933,"Triecphora","","basirubra","Walker, 1851","",,"","original combination, valid: No","Unambiguous Synonym",
3976,3049,"Rinaulax","","assimilis","(Uhler, 1896)","",,"","new combination, valid: No","Unambiguous Synonym",
3978,3049,"Rhianulax","","assimilis","(Uhler, 1896)","",,"","new combination, valid: No","Unambiguous Synonym",
3980,3049,"Esocarta","","assimilis","(Uhler, 1896)","",,"","new combination, valid: No","Unambiguous Synonym",
2073,3049,"Eoscarta","","assimilis","(Uhler, 1896)","",,"","new combination, valid: No","Unambiguous Synonym",
2072,3049,"Rhinaulax","","assimilis","(Uhler, 1896)","",,"","new combination, valid: No","Unambiguous Synonym",
2071,3049,"Monecphora","","assimilis","Uhler, 1896","",,"","original combination, valid: No","Unambiguous Synonym",
5106,933,"Triecphora","","intermedia","Kirschbaum, 1868","",,"","original combination, valid: No","Unambiguous Synonym",
5107,933,"Triecphora","","obliterata","(Kirschbaum, 1868)","",,"","new combination, valid: No","Unambiguous Synonym",
5108,933,"Cercopis","","obliterata","Kirschbaum, 1868","",,"","original combination, valid: No","Unambiguous Synonym",
1524,933,"Triecphora","","sanguinolenta","(Scopoli, 1763)","",,"","new combination, valid: No","Unambiguous Synonym",
2069,3048,"Eoscartoides","","elongatus","Matsumura, 1940","",,"","original combination, valid: No","Unambiguous Synonym",
969,2849,"Cercopis","","inca","Guérin-Méneville, 1844","",,"","original combination, valid: No","Unambiguous Synonym",
5115,564,"Schistogonia","","negleta","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
5121,3056,"Tomaspis","","stolli","Lallemand, 1912","",,"","original combination, valid: No","Unambiguous Synonym",
5122,3056,"Tomaspis","","compressa","","stolli",,"Lallemand, 1912","original combination, valid: No","Unambiguous Synonym",
5123,3056,"Tomaspis","","compressa","","c",,"Distant, 1909","original combination, valid: No","Unambiguous Synonym",
5124,3056,"Tomaspis","","compressa","","stolii",,"Lallemand, 1912","original combination, valid: No","Unambiguous Synonym",
657,449,"Abidama","","sexmaculata","Lallemand, 1927","",,"","original combination, valid: No","Ambiguous Synonym",
2514,1566,"Cosmoscarta","","octopunctata","(Amyot & Serville, 1843)","",,"","new combination, valid: No","Unambiguous Synonym",
883,3346,"Ischnorhina","","notabilis","(Walker, 1858)","",,"","new combination, valid: No","Unambiguous Synonym",
875,3353,"Ischnorhina","","binotata","Lallemand, 1912","",,"","original combination, valid: No","Unambiguous Synonym",
901,3395,"Tomaspis","","apicalis","(Le Peletier de Saint-Fargeau & Serville, 1825)","",,"","new combination, valid: No","Unambiguous Synonym",
816,563,"Schistogonia","","simulans","Schmidt, 1920","",,"","original combination, valid: No","Unambiguous Synonym",
898,3404,"Tomaspis","","aequinoctialis","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
5117,3400,"Tomaspis","","distanti","Lallemand, 1912","",,"","original combination, valid: No","Unambiguous Synonym",
903,3434,"Tomaspis","","apicifasciata","Fowler, 1897","",,"","original combination, valid: No","Unambiguous Synonym",
1021,3306,"Tomaspis","","proserpina","Distant, 1909","",,"","original combination, valid: No","Unambiguous Synonym",
964,3070,"Tomaspis","","galbana","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
965,3071,"Tomaspis","","gloriosa","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
842,573,"Laccogrypota","","invalida","(Jacobi, 1908)","",,"","new combination, valid: No","Unambiguous Synonym",
992,3072,"Tomaspis","","morosa","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
1023,3081,"Tomaspis","","quadrifera","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
1028,3082,"Tomaspis","","raripila","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
1053,3084,"Tomaspis","","trifissa","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
900,3314,"Tomaspis","","aguirrei","Berg, 1879","",,"","original combination, valid: No","Unambiguous Synonym",
1206,3244,"Delassor","","stellatus","(Walker, 1851)","",,"","new combination, valid: No","Unambiguous Synonym",
938,3343,"Tomaspis","","curvata","Melichar, 1915","",,"","original combination, valid: No","Unambiguous Synonym",
942,3350,"Tomaspis","","distincta","(Distant, 1878)","",,"","new combination, valid: No","Unambiguous Synonym",
911,3357,"Tomaspis","","bobischi","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
951,3362,"Tomaspis","","fimbriolata","(Stål, 1854)","",,"","new combination, valid: No","Unambiguous Synonym",
960,3364,"Tomaspis","","funebris","Distant, 1909","",,"","original combination, valid: No","Unambiguous Synonym",
975,3368,"Tomaspis","","insignita","Fowler, 1897","",,"","original combination, valid: No","Unambiguous Synonym",
1012,3373,"Tomaspis","","petrificata","(Germar, 1821)","",,"","new combination, valid: No","Unambiguous Synonym",
1018,3374,"Tomaspis","","posticata","(Stål, 1855)","",,"","new combination, valid: No","Unambiguous Synonym",
1046,3378,"Tomaspis","","spectabilis","Distant, 1909","",,"","original combination, valid: No","Unambiguous Synonym",
1049,3380,"Tomaspis","","tibialis","(Signoret, 1862)","",,"","new combination, valid: No","Unambiguous Synonym",
959,3383,"Tomaspis","","fryi","Distant, 1909","",,"","original combination, valid: No","Unambiguous Synonym",
997,3388,"Tomaspis","","nigritarsis","(Stål, 1862)","",,"","new combination, valid: No","Unambiguous Synonym",
916,3408,"Tomaspis","","cingula","Melichar, 1915","",,"","original combination, valid: No","Unambiguous Synonym",
948,3411,"Tomaspis","","erigenea","Breddin, 1904","",,"","original combination, valid: No","Unambiguous Synonym",
1042,3411,"Tomaspis","","semirufa","Melichar, 1915","",,"","original combination, valid: No","Unambiguous Synonym",
979,3414,"Tomaspis","","kuhlgatzi","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
987,3416,"Tomaspis","","livida","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
1029,3423,"Tomaspis","","rhodopepla","Breddin, 1904","",,"","original combination, valid: No","Unambiguous Synonym",
1045,3429,"Tomaspis","","solita","Melichar, 1915","",,"","original combination, valid: No","Unambiguous Synonym",
949,3440,"Tomaspis","","fasciatipennis","(Stål, 1862)","",,"","new combination, valid: No","Unambiguous Synonym",
984,3441,"Tomaspis","","lepida","(Stål, 1862)","",,"","new combination, valid: No","Unambiguous Synonym",
1007,3442,"Tomaspis","","pellucens","(Stål, 1862)","",,"","new combination, valid: No","Unambiguous Synonym",
1037,3443,"Tomaspis","","semiflava","(Stål, 1854)","",,"","new combination, valid: No","Unambiguous Synonym",
1059,3444,"Tomaspis","","vinula","(Stål, 1854)","",,"","new combination, valid: No","Unambiguous Synonym",
971,3451,"Tomaspis","","includens","(Walker, 1858)","",,"","new combination, valid: No","Unambiguous Synonym",
1000,3456,"Tomaspis","","nolckeni","Fowler, 1896","",,"","original combination, valid: No","Unambiguous Synonym",
1005,3457,"Tomaspis","","ochraceorosea","Lallemand, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
1020,3458,"Tomaspis","","praenitida","Fowler, 1897","",,"","original combination, valid: No","Unambiguous Synonym",
1282,3278,"Sphenorhina","","confusa","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
1318,3275,"Sphenorhina","","lineata","Walker, 1851","",,"","original combination, valid: No","Unambiguous Synonym",
1277,3276,"Sphenorhina","","assimilis","Walker, 1858","",,"","original combination, valid: No","Unambiguous Synonym",
1288,3279,"Sphenorhina","","cruciata","Walker, 1858","",,"","original combination, valid: No","Unambiguous Synonym",
1290,3280,"Sphenorhina","","cygnus","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
1294,3281,"Sphenorhina","","digitata","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
1295,3282,"Sphenorhina","","distans","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
1301,3283,"Sphenorhina","","femorata","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
1309,3287,"Sphenorhina","","imperans","(Fowler, 1897)","",,"","new combination, valid: No","Unambiguous Synonym",
1312,3290,"Sphenorhina","","insularis","Lallemand, 1928","",,"","original combination, valid: No","Unambiguous Synonym",
1324,3291,"Sphenorhina","","nicaraguana","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
1333,3292,"Sphenorhina","","nuptialis","(Stål, 1864)","",,"","new combination, valid: No","Unambiguous Synonym",
1336,3293,"Sphenorhina","","ornatipennis","(Stål, 1864)","",,"","new combination, valid: No","Unambiguous Synonym",
1341,3294,"Sphenorhina","","panamensis","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
1345,3295,"Sphenorhina","","puncta","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
1348,3297,"Sphenorhina","","relata","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
1200,3318,"Delassor","","rubicundus","(Walker, 1851)","",,"","new combination, valid: No","Unambiguous Synonym",
1213,3244,"Delassor","","tristis","(Fabricius, 1803)","",,"","new combination, valid: No","Unambiguous Synonym",
1485,3218,"Cercopis","","nyassae","(Distant, 1878)","",,"","new combination, valid: No","Unambiguous Synonym",
1396,3232,"Monecphora","","alboornata","Lallemand, 1927","",,"","original combination, valid: No","Unambiguous Synonym",
1275,3355,"Sphenorhina","","albifascia","Walker, 1858","",,"","original combination, valid: No","Unambiguous Synonym",
1404,3360,"Monecphora","","consita","(Melichar, 1915)","",,"","new combination, valid: No","Unambiguous Synonym",
1305,3361,"Sphenorhina","","illuminatula","(Breddin, 1904)","",,"","new combination, valid: No","Unambiguous Synonym",
1189,3363,"Delassor","","fraseri","(Distant, 1909)","",,"","new combination, valid: No","Unambiguous Synonym",
1191,3365,"Delassor","","gorgonae","(Lallemand, 1928)","",,"","new combination, valid: No","Unambiguous Synonym",
1415,3366,"Monecphora","","inconclusa","Metcalf, 1961","",,"","original combination, valid: No","Unambiguous Synonym",
1321,3369,"Sphenorhina","","liturata","(Le Peletier de Saint-Fargeau & Serville, 1825)","",,"","new combination, valid: No","Unambiguous Synonym",
1328,3371,"Sphenorhina","","noctua","(Distant, 1909)","",,"","new combination, valid: No","Unambiguous Synonym",
1198,3372,"Delassor","","paraguayanus","(Lallemand, 1927)","",,"","new combination, valid: No","Unambiguous Synonym",
1155,3375,"Funkhouseria","","quadripunctata","(Walker, 1858)","",,"","new combination, valid: No","Unambiguous Synonym",
1202,3377,"Delassor","","rubropictus","(Melichar, 1915)","",,"","new combination, valid: No","Unambiguous Synonym",
1432,3258,"Monecphora","","williamsi","Lallemand, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
1397,3382,"Monecphora","","brunneorubra","Lallemand, 1927","",,"","original combination, valid: No","Unambiguous Synonym",
1410,3385,"Monecphora","","flavifascia","Metcalf & Bruner, 1925","",,"","original combination, valid: No","Unambiguous Synonym",
1414,3386,"Monecphora","","fossor","Lallemand, 1938","",,"","original combination, valid: No","Unambiguous Synonym",
1417,3387,"Monecphora","","insignifica","Metcalf, 1961","",,"","original combination, valid: No","Unambiguous Synonym",
1421,3317,"Monecphora","","moreirae","Lallemand, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
1429,3390,"Monecphora","","rufomaculata","Fallou, 1890","",,"","original combination, valid: No","Unambiguous Synonym",
1364,3390,"Sphenorhina","","translucida","Lallemand, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
1430,2798,"Monecphora","","transversa","Lallemand, 1938","",,"","original combination, valid: No","Unambiguous Synonym",
1431,3393,"Monecphora","","trifasciata","Lallemand, 1938","",,"","original combination, valid: No","Unambiguous Synonym",
1320,3397,"Sphenorhina","","lineolata","Amyot & Serville, 1843","",,"","original combination, valid: No","Unambiguous Synonym",
1281,3233,"Sphenorhina","","colombiana","Lallemand, 1938","",,"","original combination, valid: No","Unambiguous Synonym",
1063,3442,"Tomaspis","","walkeri","Lallemand, 1912","",,"","original combination, valid: No","Unambiguous Synonym",
1194,3443,"Delassor","","jonesi","(Distant, 1909)","",,"","new combination, valid: No","Unambiguous Synonym",
1398,3259,"Monecphora","","carbonaria","Lallemand, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
1409,3285,"Monecphora","","ferranti","Lallemand, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
1355,3298,"Sphenorhina","","ruida","Distant, 1893","",,"","original combination, valid: No","Unambiguous Synonym",
1360,3300,"Sphenorhina","","septemnotata","Distant, 1878","",,"","original combination, valid: No","Unambiguous Synonym",
1363,3301,"Sphenorhina","","similis","Walker, 1858","",,"","original combination, valid: No","Unambiguous Synonym",
1365,3302,"Sphenorhina","","tucurricae","Lallemand, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
1371,3304,"Sphenorhina","","turpior","(Fowler, 1897)","",,"","new combination, valid: No","Unambiguous Synonym",
1373,3305,"Sphenorhina","","varians","(Stål, 1864)","",,"","new combination, valid: No","Unambiguous Synonym",
1749,3243,"Aufidus","","shillonganus","Distant, 1916","",,"","original combination, valid: No","Unambiguous Synonym",
1817,3225,"Trichoscarta","","apicalis","Jacobi, 1921","",,"","original combination, valid: No","Unambiguous Synonym",
1845,3227,"Trichoscarta","","picea","Lallemand, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
1835,3229,"Trichoscarta","","excisa","Schmidt, 1910","",,"","original combination, valid: No","Unambiguous Synonym",
2101,3203,"Cosmoscarta","","auratilis","Distant, 1900","",,"","original combination, valid: No","Unambiguous Synonym",
2061,3224,"Porpacella","","conspurcata","Schmidt, 1910","",,"","original combination, valid: No","Unambiguous Synonym",
2078,3270,"Kuscarta","","koshunella","Matsumura, 1940","",,"","original combination, valid: No","Unambiguous Synonym",
2329,3340,"Homalostethus","","parvus","Lallemand, 1923","",,"","original combination, valid: No","Unambiguous Synonym",
2422,3349,"Hyboscarta","","caduca","Fennah, 1951","",,"","original combination, valid: No","Unambiguous Synonym",
2431,3352,"Hyboscarta","","tricolor","Distant, 1909","",,"","original combination, valid: No","Unambiguous Synonym",
2414,3367,"Mahanarva","","indicata","Distant, 1909","",,"","original combination, valid: No","Unambiguous Synonym",
2450,3446,"Tomaspisinella","","bimaculata","Lallemand, 1938","",,"","original combination, valid: No","Unambiguous Synonym",
2451,3447,"Tomaspisinella","","bipunctata","(Lallemand, 1924)","",,"","new combination, valid: No","Unambiguous Synonym",
2454,3448,"Tomaspisinella","","callangana","Lallemand, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
2455,3449,"Tomaspisinella","","ephippiata","(Breddin, 1904)","",,"","new combination, valid: No","Unambiguous Synonym",
2459,3450,"Tomaspisinella","","fusca","Lallemand, 1939","",,"","original combination, valid: No","Unambiguous Synonym",
2460,3452,"Tomaspisinella","","infuscata","Lallemand, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
2462,3455,"Tomaspisinella","","marginata","Lallemand, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
2469,3461,"Tomaspisinella","","pseudoripuaris","Lallemand, 1939","",,"","original combination, valid: No","Unambiguous Synonym",
2470,3462,"Tomaspisinella","","punctata","Lallemand, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
2473,3463,"Tomaspisinella","","ravidella","(Lallemand, 1924)","",,"","new combination, valid: No","Unambiguous Synonym",
2474,3464,"Tomaspisinella","","ripuaris","Lallemand, 1938","",,"","original combination, valid: No","Unambiguous Synonym",
2475,3465,"Tomaspisinella","","seguyi","(Lallemand, 1924)","",,"","new combination, valid: No","Unambiguous Synonym",
2478,3467,"Tomaspisinella","","tettigoniella","(Breddin, 1904)","",,"","new combination, valid: No","Unambiguous Synonym",
2480,3468,"Tomaspisinella","","transita","Lallemand, 1938","",,"","original combination, valid: No","Unambiguous Synonym",
2418,3085,"Mahanarva","","soluta","Melichar, 1915","",,"","original combination, valid: No","Unambiguous Synonym",
2471,3083,"Tomaspisinella","","ravida","(Jacobi, 1908)","",,"","new combination, valid: No","Unambiguous Synonym",
2694,3195,"Euryaulax","","biformis","Lallemand & Synave, 1955","",,"","original combination, valid: No","Unambiguous Synonym",
2669,3263,"Stenaulophrys","","bimaculata","(Matsumura, 1907)","",,"","new combination, valid: No","Unambiguous Synonym",
2675,3269,"Stenaulophrys","","horishana","(Matsumura, 1940)","",,"","new combination, valid: No","Unambiguous Synonym",
2735,3336,"Leptataspis","","clio","Jacobi, 1921","",,"","original combination, valid: No","Unambiguous Synonym",
2838,3338,"Leptataspis","","peracuta","Lallemand, 1928","",,"","original combination, valid: No","Unambiguous Synonym",
3415,3148,"Clovia","","nitida","(Stål, 1865)","",,"","new combination, valid: No","Unambiguous Synonym",
3439,3183,"Clovia","","plenipennis","(Walker, 1870)","",,"","new combination, valid: No","Unambiguous Synonym",
912,3060,"Tomaspis","","boliviana","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
915,3061,"Tomaspis","","centurio","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
1359,3299,"Sphenorhina","","secundaria","Nast, 1949","",,"","original combination, valid: No","Unambiguous Synonym",
5116,3400,"Baetkia","","distanti","(Lallemand, 1912)","",,"","new combination, valid: No","Unambiguous Synonym",
1133,3420,"Paramonecphora","","johannae","(Distant, 1908)","",,"","new combination, valid: No","Unambiguous Synonym",
5098,3432,"Neolaccogrypota","","brunnea","","nigricans",,"Lallemand, 1938","original combination, valid: No","Unambiguous Synonym",
5434,3320,"Lallemandana","","fenestrata","","rarotongae",,"Dumbleton, 1950","original combination, valid: No","Unambiguous Synonym",
3566,2184,"Clovia","","swezeyi","Lallemand, 1928","",,"","original combination, valid: No","Unambiguous Synonym",
5442,3327,"Tettigoscarta","","luteicollis","Breddin, 1902","",,"","original combination, valid: No","Unambiguous Synonym",
2143,1307,"Cercopis","","undata","Walker, 1851","",,"","original combination, valid: No","Unambiguous Synonym",
3990,1307,"Cosmoscarta","","undata","(Walker, 1851)","",,"","new combination, valid: No","Unambiguous Synonym",
3989,1307,"Cosmoscarta","","flexifascia","(Walker, 1870)","",,"","new combination, valid: No","Unambiguous Synonym",
2142,1307,"Cercopis","","dimidiata","Dallas, 1850","",,"","original combination, valid: No","Unambiguous Synonym",
3357,2051,"Clovia","","humboldtiana","Distant, 1909","",,"","original combination, valid: No","Unambiguous Synonym",
2358,1452,"Cosmoscarta","","bivittata","(Le Peletier de Saint-Fargeau & Serville, 1825)","",,"","new combination, valid: No","Unambiguous Synonym",
2768,1704,"Cosmoscarta","","fuscipennis","(Le Peletier de Saint-Fargeau & Serville, 1825)","",,"","new combination, valid: No","Unambiguous Synonym",
3035,1878,"Acocephalus","","funebris","Stål, 1855","",,"","original combination, valid: No","Unambiguous Synonym",
4193,2379,"Philaenus","","bifasciatus","Melichar, 1902","",,"","original combination, valid: No","Unambiguous Synonym",
4205,2385,"Philaenus","","ferrugineus","Melichar, 1902","",,"","original combination, valid: No","Unambiguous Synonym",
4211,2388,"Philaenus","","fuscus","(Matsumura, 1903)","",,"","new combination, valid: No","Unambiguous Synonym",
5444,3328,"Gynopygoplax","","nigra","(Atkinson, 1889)","",,"","new combination, valid: No","Unambiguous Synonym",
2235,3328,"Cosmoscarta","","nigra","Atkinson, 1889","",,"","original combination, valid: No","Unambiguous Synonym",
3994,3328,"Cosmocarta","","nigra","Atkinson, 1889","",,"","original combination, valid: No","Unambiguous Synonym",
5445,1465,"Ectemnonotum","","strangulatum","Lallemand & Synave, 1961","",,"","original combination, valid: No","Unambiguous Synonym",
2493,3331,"Opistharsostethus","","carinata","(Stål, 1870)","",,"","new combination, valid: No","Unambiguous Synonym",
2708,3334,"Leptataspis","","acuta","Schmidt, 1910","",,"","original combination, valid: No","Unambiguous Synonym",
2713,3335,"Leptataspis","","angulosa","(Stål, 1869)","",,"","new combination, valid: No","Unambiguous Synonym",
2812,3337,"Leptataspis","","masoni","(Distant, 1879)","",,"","new combination, valid: No","Unambiguous Synonym",
1015,3343,"Tomaspis","","phantastica","Breddin, 1904","",,"","original combination, valid: No","Unambiguous Synonym",
878,3345,"Ischnorhina","","festa","(Germar, 1821)","",,"","new combination, valid: No","Unambiguous Synonym",
882,3345,"Tomaspis","","festa","(Germar, 1821)","",,"","new combination, valid: No","Unambiguous Synonym",
880,3345,"Sphenorhina","","festa","(Germar, 1821)","",,"","new combination, valid: No","Unambiguous Synonym",
879,3345,"Cercopis","","festa","Germar, 1821","",,"","original combination, valid: No","Unambiguous Synonym",
881,3345,"Sphenorhina","","parallela","Walker, 1851","",,"","original combination, valid: No","Unambiguous Synonym",
5466,3348,"Neolaccogrypota","","youngi","Costes & Webb, 2004","",,"","original combination, valid: No","Unambiguous Synonym",
1434,3349,"Cercopis","","antica","(Walker, 1851)","",,"","new combination, valid: No","Unambiguous Synonym",
1435,3349,"Triecphora","","antica","Walker, 1851","",,"","original combination, valid: No","Unambiguous Synonym",
1436,3349,"Tomaspis","","antica","(Walker, 1851)","",,"","new combination, valid: No","Unambiguous Synonym",
909,3356,"Tomaspis","","bipars","(Walker, 1858)","",,"","new combination, valid: No","Unambiguous Synonym",
1185,3358,"Delassor","","chilensis","(Distant, 1909)","",,"","new combination, valid: No","Unambiguous Synonym",
926,3359,"Tomaspis","","combusta","Distant, 1909","",,"","original combination, valid: No","Unambiguous Synonym",
2126,1295,"Cosmocarta","","carens","Noualhier, 1896","",,"","original combination, valid: No","Unambiguous Synonym",
2191,1335,"Cosmoscarta","","hyala","Breddin, 1901","",,"","original combination, valid: No","Unambiguous Synonym",
937,3361,"Tomaspis","","cruxminor","Fowler, 1896","",,"","original combination, valid: No","Unambiguous Synonym",
4014,1564,"Opistarsostethus","","nervosus","Lallemand, 1939","",,"","original combination, valid: No","Unambiguous Synonym",
1308,3361,"Tomaspis","","illuminata","Breddin, 1904","",,"","original combination, valid: No","Unambiguous Synonym",
2282,3369,"Cercopis","","liturata","Walker, 1870","",,"","original combination, valid: No","Ambiguous Synonym",
1323,3369,"Tomaspis","","liturata","(Le Peletier de Saint-Fargeau & Serville, 1825)","",,"","new combination, valid: No","Unambiguous Synonym",
1196,3370,"Delassor","","murus","(China & Myers, 1934)","",,"","new combination, valid: No","Unambiguous Synonym",
1197,3370,"Tomaspis","","mura","China & Myers, 1934","",,"","original combination, valid: No","Unambiguous Synonym",
1157,3375,"Funkhouseria","","bipunctata","(Walker, 1858)","",,"","new combination, valid: No","Unambiguous Synonym",
2648,3376,"Luederwaldtia","","rubripennis","Schmidt, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
1050,3379,"Tomaspis","","stygia","Fowler, 1897","",,"","original combination, valid: No","Unambiguous Synonym",
4831,3381,"Maxantonia","","trifasciata","(Melichar, 1915)","",,"","new combination, valid: No","Unambiguous Synonym",
1408,3384,"Monecphora","","decorata","Lallemand, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
2424,3387,"Monecphora","","insignis","Walker, 1858","",,"","original combination, valid: No","Ambiguous Synonym",
1418,3387,"Monecphora","","insignis","Lallemand, 1938","",,"","original combination, valid: No","Ambiguous Synonym",
1424,3389,"Monecphora","","ornata","Lallemand, 1938","",,"","original combination, valid: No","Ambiguous Synonym",
1424,2889,"Monecphora","","ornata","Lallemand, 1938","",,"","original combination, valid: No","Ambiguous Synonym",
1423,3389,"Monecphora","","ornatissima","Metcalf, 1961","",,"","original combination, valid: No","Unambiguous Synonym",
5508,2798,"Aeneolamia","","selecta","","transversa",,"(Lallemand, 1938)","new combination, valid: No","Unambiguous Synonym",
5509,2798,"Aeneolamia","","transversa","(Lallemand, 1938)","",,"","new combination, valid: No","Unambiguous Synonym",
5512,3392,"Sphenorhina","","sipolisi","Fallou, 1890","",,"","original combination, valid: No","Unambiguous Synonym",
5517,3396,"Tomaspis","","lunulata","Lallemand, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
5518,3396,"Tomaspis","","apicalis","","lunulata",,"Lallemand, 1924","original combination, valid: No","Unambiguous Synonym",
1279,3277,"Sphenorhina","","bivitta","Walker, 1858","",,"","original combination, valid: No","Unambiguous Synonym",
809,563,"Sphenorhina","","cercopoides","Walker, 1858","",,"","original combination, valid: No","Unambiguous Synonym",
810,563,"Tomaspis","","cercopoides","(Walker, 1858)","",,"","new combination, valid: No","Unambiguous Synonym",
5118,3400,"Tomaspis","","compressa","","distanti",,"Lallemand, 1912","original combination, valid: No","Unambiguous Synonym",
5119,3400,"Tomaspis","","compressa","","b",,"Distant, 1909","original combination, valid: No","Ambiguous Synonym",
3843,3403,"Sphenorhina","","haematina","(Germar, 1821)","",,"","new combination, valid: No","Unambiguous Synonym",
5530,3406,"Tomaspis","","phalerata","","bipunctata",,"Lallemand, 1912","original combination, valid: No","Unambiguous Synonym",
941,3410,"Tomaspis","","dissimilis","Distant, 1909","",,"","original combination, valid: No","Unambiguous Synonym",
5538,3413,"Tomaspis","","phalerata","","jacobii",,"Lallemand, 1912","original combination, valid: No","Unambiguous Synonym",
3147,1920,"Plinthaerus","","maculicollis","Spinola, 1850","",,"","original combination, valid: No","Unambiguous Synonym",
4034,1920,"Plenthacrus","","maculicollis","Spinola, 1850","",,"","original combination, valid: No","Unambiguous Synonym",
3144,1920,"Cercpis","","grossa","Fabricius, 1781","",,"","original combination, valid: No","Unambiguous Synonym",
922,3067,"Tomaspis","","claviformis","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
4658,2732,"Carystus","","stali","Spangberg, 1878","",,"","original combination, valid: No","Unambiguous Synonym",
552,2700,"Hindoloides","","rubrodorsnm","Esaki, 1931","",,"","original combination, valid: No","Unambiguous Synonym",
5541,3415,"Sphenorhina","","phalerata","","limbata",,"Lallemand, 1927","original combination, valid: No","Unambiguous Synonym",
5545,3418,"Sphenorhina","","rubra","","obliterata",,"Lallemand, 1931","original combination, valid: No","Unambiguous Synonym",
5547,3419,"Sphenorhina","","rubra","","pallida",,"(Lallemand, 1924)","new combination, valid: No","Unambiguous Synonym",
3864,3420,"Tomaspis","","johannae","(Distant, 1908)","",,"","new combination, valid: No","Unambiguous Synonym",
1338,844,"Sphenorhina","","pallifascia","Walker, 1858","",,"","original combination, valid: No","Unambiguous Synonym",
5552,3424,"Sphenorhina","","hebes","","rubens",,"(Lallemand, 1931)","new combination, valid: No","Unambiguous Synonym",
1033,3427,"Tomaspis","","ruficollis","(Fallou, 1890)","",,"","new combination, valid: No","Unambiguous Synonym",
1058,3431,"Tomaspis","","veteranus","Jacobi, 1908","",,"","original combination, valid: No","Unambiguous Synonym",
980,3435,"Tomaspis","","lanio","(Le Peletier de Saint-Fargeau & Serville, 1825)","",,"","new combination, valid: No","Unambiguous Synonym",
982,3435,"Monecphora","","lanio","(Le Peletier de Saint-Fargeau & Serville, 1825)","",,"","new combination, valid: No","Unambiguous Synonym",
