"ID","AcceptedTaxonID","Genus","SubGenusName","Species","AuthorString","InfraSpecies","InfraSpecificMarker","InfraSpecificAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUI"
1739,1044,"Dialeurolonga","","sarcocephali","Cohic, 1966","",,"","original combination, valid: No","Unambiguous Synonym",
1740,1049,"Dialeurolonga","","fici","David & Subramaniam, 1976","",,"","original combination, valid: No","Unambiguous Synonym",
1741,1083,"Dialeuropora","","setigerus","(Takahashi, 1932)","",,"","new combination, valid: No","Unambiguous Synonym",
1742,612,"Dialeuropora","","dothioensis","(Dumbleton, 1961)","",,"","new combination, valid: No","Unambiguous Synonym",
1743,1093,"Dialeuropora","","cogniauxiae","Cohic, 1966","",,"","original combination, valid: No","Unambiguous Synonym",
1744,863,"Dialeuropora","","ndiria","Gameel, 1971","",,"","original combination, valid: No","Unambiguous Synonym",
1745,1128,"Indoaleyrodes","","pustulatus","David & Subramaniam, 1976","",,"","original combination, valid: No","Unambiguous Synonym",
1746,1157,"Massilieurodes","","splendens","(Regu & David, 1993)","",,"","new combination, valid: No","Unambiguous Synonym",
1747,1181,"Neomaskellia","","hainanensis","Chou & Yan, 1988","",,"","original combination, valid: No","Unambiguous Synonym",
1748,1182,"Neomaskellia","","sacchari","(Maskell, 1890)","",,"","new combination, valid: No","Unambiguous Synonym",
1749,1182,"Neomaskellia","","comata","(Maskell, 1896)","",,"","new combination, valid: No","Unambiguous Synonym",
1750,1183,"Neopealius","","rosae","(Korobitsin, 1967)","",,"","new combination, valid: No","Unambiguous Synonym",
1751,1183,"Neopealius","","rosae","(Danzig, 1969)","",,"","new combination, valid: No","Unambiguous Synonym",
1752,1192,"Orchamoplatus","","samoanus","(Laing, 1927)","",,"","new combination, valid: No","Unambiguous Synonym",
1753,1214,"Pealius","","nilgiriensis","David & Subramaniam, 1976","",,"","original combination, valid: No","Unambiguous Synonym",
1754,1239,"Pealius","","artocarpi","(David, Sundararaj & Regu, 1991)","",,"","new combination, valid: No","Unambiguous Synonym",
1755,1239,"Pealius","","selvakumarani","(David, Sundararaj & Regu, 1991)","",,"","new combination, valid: No","Unambiguous Synonym",
1756,1282,"Rhachisphora","","tridentifera","(Corbett, 1933)","",,"","new combination, valid: No","Unambiguous Synonym",
1757,1309,"Singhiella","","nubifera","(Berger, 1909)","",,"","new combination, valid: No","Unambiguous Synonym",
1758,1325,"Singhiella","","glomerata","(Singh, 1931)","",,"","new combination, valid: No","Unambiguous Synonym",
1759,1333,"Siphoninus","","heegeri","Haupt, 1935","",,"","original combination, valid: No","Unambiguous Synonym",
1760,1334,"Siphoninus","","phylliceae","(Bouché, 1851)","",,"","new combination, valid: No","Unambiguous Synonym",
1761,1334,"Siphoninus","","dubia","(Heeger, 1859)","",,"","new combination, valid: No","Unambiguous Synonym",
1762,1334,"Siphoninus","","finitimus","Silvestri, 1915","",,"","original combination, valid: No","Unambiguous Synonym",
1763,1334,"Siphoninus","","inaequalis","(Gautier, 1923)","",,"","new combination, valid: No","Unambiguous Synonym",
1764,1334,"Siphoninus","","granati","Priesner & Hosny, 1932","",,"","original combination, valid: No","Unambiguous Synonym",
1765,1349,"Tetraleurodes","","herberti","Penny, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
1766,1370,"Tetraleurodes","","nudus","Sampson & Drews, 1941","",,"","original combination, valid: No","Unambiguous Synonym",
1767,1389,"Tetraleurodes","","stanfordi","(Bemis, 1904)","",,"","new combination, valid: No","Unambiguous Synonym",
1768,1419,"Trialeurodes","","erigerontis","(Maskell, 1896)","",,"","new combination, valid: No","Unambiguous Synonym",
1769,1419,"Trialeurodes","","rolfsii","(Quaintance, 1899)","",,"","new combination, valid: No","Unambiguous Synonym",
1770,1419,"Trialeurodes","","fitchi","(Quaintance, 1900)","",,"","new combination, valid: No","Unambiguous Synonym",
1771,1419,"Trialeurodes","","ambrosiae","(Cockerell, 1910)","",,"","new combination, valid: No","Unambiguous Synonym",
