"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
286,"ALTOO,AMUOO,BLROO,BLTKA,BLTLA,BRYOO,CTAOO,IRKOO,KAMOO,KHAOO,KRAOO,KUROO,MAGOO,NCSDA,NCSKB,NCSKC,NCSKR,NCSSO,NCSST,PRMOO,RUCOO,RUEOO,RUNOO,RUSOO,RUWOO,SAKOO,TVAOO,WSBOO,YAKOO,NCSCH,NCSIN","TDWG Level 4 code","native"
287,"INDRA","TDWG Level 4 code","native"
288,"CBDOO","TDWG Level 4 code","native"
289,"MLYPM","TDWG Level 4 code","native"
290,"JAP","TDWG Level 4 code","native"
291,"INDTN","TDWG Level 4 code","native"
292,"MLYPM","TDWG Level 4 code","native"
293,"MLYPM","TDWG Level 4 code","native"
294,"INDTN","TDWG Level 4 code","native"
295,"PAKOO","TDWG Level 4 code","native"
296,"MYAOO","TDWG Level 4 code","native"
297,"INDKE","TDWG Level 4 code","native"
298,"INDKT","TDWG Level 4 code","native"
299,"MLYPM","TDWG Level 4 code","native"
300,"INDTN","TDWG Level 4 code","native"
301,"INDUP","TDWG Level 4 code","native"
301,"INDTN","TDWG Level 4 code","native"
301,"INDKT","TDWG Level 4 code","native"
302,"INDTN","TDWG Level 4 code","native"
303,"PAKOO","TDWG Level 4 code","native"
304,"IND","TDWG Level 4 code","native"
304,"INDBI","TDWG Level 4 code","native"
305,"PAKOO","TDWG Level 4 code","native"
306,"PAKOO","TDWG Level 4 code","native"
307,"INDUP","TDWG Level 4 code","native"
308,"INDTN","TDWG Level 4 code","native"
309,"MLYPM","TDWG Level 4 code","native"
310,"CHAOO","TDWG Level 4 code","native"
311,"INDTN","TDWG Level 4 code","native"
312,"TAIOO","TDWG Level 4 code","native"
313,"INDTN","TDWG Level 4 code","native"
313,"MLYPM","TDWG Level 4 code","native"
314,"MLYPM","TDWG Level 4 code","native"
315,"THAOO","TDWG Level 4 code","native"
316,"JAP","TDWG Level 4 code","native"
317,"INDTN","TDWG Level 4 code","native"
318,"TAIOO","TDWG Level 4 code","native"
319,"MLYPM","TDWG Level 4 code","native"
320,"SUMOO","TDWG Level 4 code","native"
321,"INDGO","TDWG Level 4 code","native"
322,"TAIOO","TDWG Level 4 code","native"
323,"INDTN","TDWG Level 4 code","native"
324,"TAIOO","TDWG Level 4 code","native"
325,"JAP","TDWG Level 4 code","native"
326,"INDKE","TDWG Level 4 code","native"
327,"TAIOO","TDWG Level 4 code","native"
328,"INDTN","TDWG Level 4 code","native"
