"ID","AcceptedTaxonID","Genus","SubGenusName","Species","AuthorString","InfraSpecies","InfraSpecificMarker","InfraSpecificAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUI"
2913,2172,"Microtrachelizus","","sordidus","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2914,2172,"Microtrachelizus","","copulatus","Kleine, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
2915,2172,"Microtrachelizus","","captiosus","Kleine, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
2916,1252,"Microtrachelizus","","reductus","Kleine, 1941","",,"","original combination, valid: No","Unambiguous Synonym",
2917,1656,"Agrioblepis","","rubripes","Kleine, 1944","",,"","original combination, valid: No","Unambiguous Synonym",
2918,1090,"Ozodecerus","","metallicus","Chevrolat, 1839","",,"","original combination, valid: No","Unambiguous Synonym",
2921,1800,"Pelochroma","","lutulentum","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2923,2488,"Mygaleicus","","vittipennis","(Fåhraeus, 1871)","",,"","new combination, valid: No","Unambiguous Synonym",
2924,2488,"Mygaleicus","","vittipennis","","nitida",,"Calabresi, 1920","original combination, valid: No","Unambiguous Synonym",
2925,2488,"Mygaleicus","","persimilis","Damoiseau, 1963","",,"","original combination, valid: No","Unambiguous Synonym",
2927,1154,"Apterorrhinus","","albatus","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2928,2181,"Ceocephalus","","dehaani","Gyllenhal, 1833","",,"","original combination, valid: No","Unambiguous Synonym",
2929,2181,"Ceocephalus","","scrobicollis","Boheman, 1845","",,"","original combination, valid: No","Unambiguous Synonym",
2930,2181,"Hormocerus","","annulipes","Schaufuss, 1887","",,"","original combination, valid: No","Unambiguous Synonym",
2931,2217,"Pseudoceocephalus","","pruinosus","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2932,2667,"Ceocephalus","","fraterculus","Kolbe, 1883","",,"","original combination, valid: No","Unambiguous Synonym",
2933,1776,"Paryphobrenthus","","beringei","Kolbe, 1897","",,"","original combination, valid: No","Unambiguous Synonym",
2934,1011,"Phocylides","","collaris","Pascoe, 1872","",,"","original combination, valid: No","Unambiguous Synonym",
2935,1011,"Phocylides","","ebeninus","Pascoe, 1872","",,"","original combination, valid: No","Unambiguous Synonym",
2936,1011,"Phocylides","","pascoei","Macleay, 1887","",,"","original combination, valid: No","Unambiguous Synonym",
2938,960,"Brenthus","","holosericeofasciatus","Boheman, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
2939,1339,"Centrophorus","","dives","","cylindricus",,"Kolbe, 1883","original combination, valid: No","Unambiguous Synonym",
2941,1339,"Centrophorus","","dives","Lacordaire, 1866","",,"","original combination, valid: No","Unambiguous Synonym",
2942,2360,"Centrophorus","","compressipes","Chevrolat, 1839","",,"","original combination, valid: No","Unambiguous Synonym",
2943,2360,"Brenthus","","compressipes","Boheman, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
2944,2360,"Centrophorus","","aeneolus","Kolbe, 1883","",,"","original combination, valid: No","Unambiguous Synonym",
2945,1574,"Pithoderes","","corporatus","Kleine, 1924","",,"","original combination, valid: No","Unambiguous Synonym",
2946,1765,"Achrionota","","setigera","Senna, 1890","",,"","original combination, valid: No","Unambiguous Synonym",
2947,2099,"Proephebocerus","","nitidissimus","Calabresi, 1920","",,"","original combination, valid: No","Unambiguous Synonym",
2949,1525,"Rhinopteryx","","errans","Kolbe, 1883","",,"","original combination, valid: No","Unambiguous Synonym",
2950,1525,"Rhinopteryx","","carinaerostris","Kleine, 1914","",,"","original combination, valid: No","Unambiguous Synonym",
2952,2179,"Ceocephalus","","reichei","Boheman, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
2955,353,"Rhyticephalus","","occipitalis","Thomson, 1858","",,"","original combination, valid: No","Unambiguous Synonym",
2956,353,"Storeosomus","","sansibaricus","Kolbe, 1897","",,"","original combination, valid: No","Unambiguous Synonym",
2967,1750,"Ulocerus","","laceratus","Dalman, 1824","",,"","original combination, valid: No","Unambiguous Synonym",
2968,1750,"Ulocerus","","tetraurus","Labram & Imhoff, 1838","",,"","original combination, valid: No","Unambiguous Synonym",
2969,1750,"Ulocerus","","pannosus","Boheman, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
2970,946,"Brentus","","canaliculatus","Lund, 1800","",,"","original combination, valid: No","Unambiguous Synonym",
2972,946,"Brenthus","","canaliculatus","","insubidus",,"Kirsch, 1868","original combination, valid: No","Unambiguous Synonym",
2577,1539,"Pericordus","","australis","Damoiseau, 1967","",,"","original combination, valid: No","Unambiguous Synonym",
2971,946,"Brenthus","","canaliculatus","Lund, 1800","",,"","original combination, valid: No","Unambiguous Synonym",
2970,901,"Brentus","","canaliculatus","Lund, 1800","",,"","original combination, valid: No","Ambiguous Synonym",
