"AcceptedTaxonID","Kingdom","Phylum","Class","Order","Superfamily","Family","Genus","SubGenusName","Species","AuthorString","GSDNameStatus","Sp2000NameStatus","IsExtinct","HasPreHolocene","HasModern","LifeZone","AdditionalData","LTSSpecialist","LTSDate","SpeciesURL","GSDTaxonGUI","GSDNameGUI"
1724,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Brentus","","jaegeri","Soares, 1959","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1544",,
1725,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Raphirhynchus","","jansoni","Sharp, 1895","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1545",,
1726,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Teramocerus","","janthinus","Boheman, 1840","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1546",,
1727,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Trachelizus","","japonicus","Morimoto, 1976","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1547",,
1728,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Miolispa","","javanica","Senna, 1892","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1548",,
1729,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Schizotrachelus","","javanicus","(Perroud, 1853)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1549",,
1730,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Cyphagogus","","javanus","Kleine, 1916","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1550",,
1731,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Eterozemus","","javanus","Damoiseau, 1963","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1551",,
1732,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Amorphocephala","","jickelii","(Schaufuss, 1876)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1552",,
1733,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Miolispa","","jordani","Senna, 1895","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1553",,
1734,"Eukarya","Arthropoda","Hexapoda","Coleoptera","Curculionoidea","Brentidae","Phymechus","","jordani","Senna, 1895","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Alessandra Sforzi & Luca Bartolozzi","15/01/2015","http://hemiptera.infosyslab.fr/brentidae?lang=en&card=name&id=1554",,
